1,227,302,748,465,797,113,637,645,788,308,598,658
1,727,797,308,642,350,205,658,494,474,530,334,479
1,65,748,801,645,485,658,306,555,801,784,641,658
0,213,497,625,778,784,127,475,445,658,465,797,641
1,248,145,788,798,645,385,786,798,475,778,596,642
0,324,3,479,6,645,71,719,645,494,787,227,461
1,80,36,248,530,145,3,465,279,260,479,598,641
0,785,113,701,260,279,472,652,479,113,445,242,385
0,25,785,106,227,113,646,752,130,497,786,308,473
1,806,748,645,785,130,798,376,448,303,485,797,212
0,113,302,227,494,472,801,428,658,494,645,598,788
1,212,647,660,244,479,591,461,637,227,34,130,3
0,468,448,395,445,461,474,530,248,798,752,658,36
0,264,462,89,645,658,65,227,195,36,302,748,113
0,500,389,181,282,680,748,720,798,479,645,6,184
0,553,160,785,641,485,598,25,785,106,227,113,646
0,127,530,642,752,784,801,461,598,788,445,254,785
0,721,658,479,490,260,419,530,658,130,786,701,494
0,18,784,645,785,748,497,213,497,625,778,784,127
1,641,465,485,658,342,36,448,445,3,658,248,392
0,184,212,490,381,145,461,645,465,658,485,786,801
1,169,144,195,68,445,25,785,26,609,113,658,678
0,530,787,641,462,658,248,645,485,801,149,787,310
1,658,485,645,787,303,145,645,479,212,485,658,465
0,130,645,658,784,786,801,380,797,646,248,748,530
0,553,160,785,641,485,598,445,637,785,212,490,359
1,25,785,106,227,113,646,227,195,36,302,748,113
0,596,6,530,724,748,641,53,658,794,105,308,801
1,555,428,38,778,658,785,319,303,330,286,324,295
1,255,390,252,495,656,7,328,252,318,239,303,443
1,248,680,787,342,145,806,768,308,658,485,788,787
1,308,286,68,392,448,560,598,380,807,788,801,798
1,485,719,464,121,641,130,38,750,547,145,385,663
0,701,598,212,10,25,570,598,485,472,113,530,65
0,227,260,494,785,113,806,308,497,797,658,392,786
0,494,248,530,145,658,428,149,445,706,334,646,381
0,113,302,195,145,385,787,461,801,3,385,373,121
0,308,479,645,132,113,598,53,658,794,105,308,801
1,212,748,445,145,248,798,151,645,6,798,658,796
0,212,801,395,680,798,385,786,719,555,645,497,91
1,799,45,36,658,464,797,308,658,645,145,494,801
0,248,308,465,485,645,785,701,784,645,497,785,149
0,801,472,806,80,798,645,645,485,423,798,381,797
0,565,707,445,774,685,560,303,748,784,494,472,36
0,276,232,304,546,81,299,89,785,303,465,641,195
1,658,801,130,806,530,796,445,637,785,212,490,359
1,462,127,645,801,286,658,65,306,534,254,6,213
1,462,127,645,801,286,658,65,306,534,254,6,213
0,142,78,145,57,9,36,719,652,655,689,706,680
1,563,801,479,308,445,743,801,579,113,132,479,598
1,494,73,719,598,645,785,799,45,36,658,464,797
1,641,465,485,658,342,797,778,169,303,609,94,478
0,145,497,428,462,786,479,205,494,398,354,801,242
1,748,797,658,445,787,641,279,658,641,598,260,184
0,748,485,553,302,146,630,302,485,197,748,591,89
1,303,730,429,641,89,260,227,428,579,113,472,748
0,279,784,260,230,785,385,745,485,641,465,645,130
0,497,130,6,785,658,701,625,658,127,497,743,530
1,376,485,798,801,212,797,786,719,555,645,497,91
1,428,645,658,598,785,637,380,461,485,788,472,462
0,719,798,645,641,598,479,641,788,445,381,625,637
0,625,319,652,121,645,785,494,73,719,598,645,785
0,65,794,598,59,555,752,461,598,788,445,254,785
1,6,658,279,645,785,801,797,798,793,806,796,794
0,303,748,485,658,227,530,34,398,3,648,89,658
1,786,65,701,801,479,645,3,786,472,801,462,658
0,526,641,530,784,310,561,462,127,645,801,286,658
0,598,260,279,658,641,184,15,342,701,785,743,497
0,658,598,445,748,785,641,445,748,658,308,641,494
1,260,279,47,641,801,787,279,260,598,658,641,184
1,719,784,645,658,801,497,428,445,462,145,385,465
0,787,248,658,227,6,645,558,784,584,601,579,701
0,308,801,248,752,797,497,149,3,473,145,788,645
1,497,646,637,645,530,334,758,785,645,598,646,6
0,286,553,547,65,6,132,641,465,485,658,342,286
1,279,658,598,641,260,785,475,786,598,748,472,796
0,477,65,786,248,197,645,787,530,303,121,637,784
1,248,701,788,494,798,6,212,479,485,645,445,658
1,132,130,748,787,34,197,428,474,264,760,113,648
0,748,598,545,94,6,658,462,127,645,801,286,658
1,428,598,645,658,748,145,785,798,485,428,645,658
1,279,658,641,598,260,184,445,530,797,748,658,450
0,65,392,479,646,786,797,645,641,65,598,786,637
0,227,428,579,113,472,748,635,376,428,494,472,497
1,303,479,637,785,645,787,445,658,645,598,485,308
1,701,786,798,479,308,637,319,625,630,635,248,658
1,462,127,645,801,286,658,302,113,748,591,472,227
1,646,752,145,127,743,342,798,658,784,806,65,472
1,798,123,254,787,479,645,227,113,94,658,497,130
0,392,302,260,282,479,478,748,462,36,598,497,641
1,798,748,462,472,801,381,646,785,485,212,658,645
1,646,752,145,127,743,342,398,530,479,346,36,6
0,94,797,630,635,758,638,34,398,3,648,89,658
0,801,701,658,785,798,6,462,127,645,801,286,658
0,785,373,798,645,719,778,303,720,785,786,701,598
1,768,308,658,485,788,787,18,784,645,785,748,497
1,494,645,94,398,319,184,788,598,6,645,785,658
1,65,748,801,645,485,658,472,184,748,428,494,801
0,642,752,94,787,635,530,34,184,428,786,500,598
1,34,184,428,786,500,598,373,212,94,807,6,330
1,786,798,475,778,596,642,632,171,652,625,645,381
1,279,658,641,598,260,184,423,797,485,36,579,334
1,34,579,645,658,748,797,428,485,785,645,801,720
0,308,598,641,445,748,785,91,719,149,385,787,806
0,490,658,641,260,598,279,545,65,272,468,609,473
1,303,479,637,785,645,787,635,482,658,645,212,641
0,6,248,530,754,786,642,797,748,658,784,645,308
0,647,598,645,479,474,303,428,645,658,598,785,637
1,645,786,748,212,59,145,658,598,485,645,801,65
1,279,230,260,598,652,184,149,530,248,6,497,658
1,277,282,700,196,752,625,359,699,376,756,715,768
0,227,113,359,254,567,196,113,80,598,308,645,646
1,36,450,784,226,642,797,279,260,598,658,641,184
1,787,428,645,748,785,658,230,279,260,184,658,647
1,801,494,113,212,480,398,798,787,248,145,645,801
0,212,748,450,113,641,132,303,784,635,479,645,785
1,34,579,645,658,748,797,786,798,475,778,596,497
1,36,450,784,226,642,797,494,801,80,787,781,645
0,18,184,727,465,658,232,760,479,787,645,485,380
1,36,450,784,226,642,797,279,260,490,658,145,113
1,6,798,530,145,645,788,248,748,641,785,465,786
1,598,658,645,494,801,719,149,530,248,6,497,658
0,212,785,485,645,658,465,251,748,641,801,645,445
0,727,264,713,442,463,561,593,171,123,750,28,107
1,593,472,534,36,385,113,184,530,472,226,302,798
0,773,612,598,474,785,658,65,678,80,561,494,196
0,773,807,718,9,474,571,142,598,34,645,197,700
1,34,579,645,658,748,797,730,645,385,641,719,465
1,526,423,212,793,630,784,508,448,563,655,419,334
0,229,31,385,248,786,561,197,468,472,647,151,142
1,68,637,719,398,485,778,334,248,130,478,785,784
0,719,784,461,641,462,787,475,786,145,445,598,658
1,462,127,645,801,286,658,794,184,798,797,381,373
0,18,784,645,785,748,497,727,381,642,788,450,798
0,302,73,113,385,80,36,65,445,485,479,786,798
0,660,306,407,136,284,481,784,15,310,221,689,510
0,18,184,727,465,658,232,462,127,645,801,286,658
0,127,727,591,497,787,465,785,380,485,658,645,786
1,227,302,748,465,797,113,279,260,641,598,701,785
0,286,658,785,485,645,719,646,748,801,785,428,472
0,6,658,479,448,452,398,526,423,212,793,630,784
0,279,260,598,641,646,658,212,445,645,497,748,801
1,448,208,437,130,784,785,6,385,788,645,465,807
0,319,230,279,658,195,788,571,264,658,598,130,472
0,36,806,385,428,530,260,6,445,658,645,801,145
0,254,794,788,145,385,105,785,380,485,658,645,786
0,279,260,658,598,786,641,461,324,3,788,6,645
1,308,479,645,658,798,801,279,260,598,658,641,184
0,6,38,479,658,319,685,36,130,497,392,310,107
0,625,796,127,621,784,132,625,743,787,798,380,485
1,6,807,773,788,472,38,625,65,169,462,445,151
1,721,494,6,324,392,485,310,641,232,151,658,494
0,461,248,637,472,149,36,475,479,212,494,65,598
1,380,485,646,788,169,490,738,423,560,279,212,205
1,34,579,645,658,748,797,743,784,642,212,490,645
0,798,445,145,428,788,494,760,479,787,645,485,380
0,94,680,560,31,169,658,801,494,113,212,480,398
0,807,612,598,485,9,641,184,784,6,788,485,423
1,530,248,381,145,788,801,494,785,645,798,801,130
0,778,445,637,658,303,598,59,354,671,784,462,472
1,806,36,303,497,645,637,658,303,472,598,151,494
0,794,637,596,545,127,558,645,786,801,479,303,658
1,308,245,645,465,145,373,485,801,145,645,658,720
1,658,15,801,784,145,485,798,801,645,479,658,303
1,303,785,645,490,797,784,279,260,598,658,641,184
0,212,637,121,407,472,635,230,272,186,310,448,144
0,149,596,488,423,612,196,227,479,113,195,472,775
0,472,497,774,38,299,428,113,598,3,195,645,635
0,248,308,465,485,645,785,721,494,6,324,392,485
1,721,494,6,324,392,485,308,494,798,184,645,646
0,308,479,645,658,798,801,34,579,645,658,748,797
0,94,130,445,448,468,637,212,645,62,641,485,248
1,701,784,645,497,785,149,227,472,113,302,465,748
1,184,784,6,788,485,423,625,637,479,36,149,3
1,350,59,620,379,464,430,545,806,472,359,135,160
0,94,308,145,132,801,645,807,787,381,181,485,248
0,6,645,658,786,479,205,248,530,145,660,6,658
0,373,462,658,645,3,151,801,461,472,428,423,145
0,645,485,127,647,490,797,719,462,663,450,380,490
1,212,479,553,286,748,6,748,785,645,242,6,132
1,212,637,413,596,469,752,428,788,658,645,145,485
0,260,279,465,658,113,785,324,6,3,658,145,748
0,302,113,227,591,195,461,113,227,248,214,36,497
0,625,787,701,479,65,494,308,245,645,465,145,373
0,754,145,771,94,141,531,143,591,485,787,798,719
1,229,31,385,248,786,561,485,302,184,380,36,748
1,15,145,485,788,645,798,260,279,598,701,785,641
1,553,796,248,385,748,797,65,579,691,9,143,598
0,646,645,184,6,94,598,445,248,145,788,794,598
0,788,645,485,212,798,646,743,784,642,212,490,645
1,760,479,787,645,485,380,279,260,230,701,785,598
0,687,310,788,625,213,641,227,302,748,465,797,113
0,127,462,658,645,801,381,319,230,279,658,195,788
1,707,380,706,797,798,784,801,395,279,788,260,598
0,788,645,485,212,798,646,743,784,642,212,490,645
1,308,245,645,465,145,373,641,598,445,801,6,530
1,359,806,786,745,149,713,279,260,230,701,465,785
0,3,645,260,485,786,630,635,786,598,748,212,645
0,94,658,65,145,727,598,645,785,212,385,462,145
0,658,645,788,462,798,428,310,226,497,106,227,450
0,151,797,127,445,647,113,308,245,645,465,145,373
1,798,787,248,145,645,801,743,750,15,788,479,282
0,785,462,645,786,465,719,34,579,645,658,748,797
1,303,748,485,658,227,530,94,797,630,635,758,638
0,324,6,3,658,145,748,637,497,719,149,598,786
1,302,485,197,748,591,89,94,797,630,635,758,638
0,752,130,474,113,94,652,308,445,785,701,479,658
1,428,227,806,788,645,113,645,497,260,625,279,778
1,531,291,719,479,286,658,9,727,254,392,497,730
0,797,784,785,798,805,801,645,701,801,785,308,646
1,760,479,787,645,485,380,113,306,641,196,553,130
0,248,658,598,145,530,380,448,208,437,130,784,785
0,461,248,373,242,169,286,168,110,208,20,169,229
0,423,212,248,579,641,36,308,658,625,479,645,485
1,303,730,429,641,89,260,105,645,428,801,184,598
0,133,470,134,135,197,700,127,788,645,801,658,485
1,113,598,445,497,645,798,787,494,445,497,598,658
1,658,184,482,465,445,593,486,194,561,289,799,357
0,144,82,132,196,571,94,308,598,485,145,785,701
1,308,245,645,465,145,373,319,445,145,788,598,497
0,773,612,658,785,6,598,798,3,465,251,254,547
0,778,798,658,494,530,642,625,743,787,798,380,485
1,594,251,473,719,468,707,658,344,801,248,145,642
0,303,785,645,490,797,784,785,798,308,801,658,645
1,748,797,658,445,787,641,635,385,645,798,36,428
1,785,798,308,801,658,645,279,260,598,658,641,184
1,127,635,530,80,462,534,719,658,645,637,598,788
0,785,462,645,786,465,719,36,450,784,226,642,797
1,248,645,797,787,798,748,752,472,145,786,798,635
1,113,658,785,797,6,348,113,227,302,787,773,658
0,15,472,785,658,248,727,596,205,752,214,212,637
1,798,658,641,385,445,308,279,260,785,641,598,130
0,65,472,184,302,797,248,785,213,127,658,479,637
0,645,678,658,727,798,428,472,637,428,788,342,385
0,430,485,658,787,801,380,807,787,381,181,485,248
1,248,530,145,660,6,658,730,466,794,727,306,478
1,625,743,787,798,380,485,788,798,485,645,212,646
1,645,598,3,373,788,721,6,530,113,786,701,658
0,658,302,727,560,687,571,778,784,596,598,497,6
1,130,598,65,798,91,609,424,788,598,306,793,277
1,303,730,429,641,89,260,579,545,801,145,641,113
1,385,701,785,485,658,6,15,797,658,787,373,615
0,65,658,646,497,445,642,279,598,658,260,184,641
1,785,701,784,598,113,308,323,787,130,785,227,113
0,754,145,771,94,141,531,658,184,482,465,445,593
1,308,598,485,145,785,701,445,59,407,113,482,55
0,485,658,645,465,319,786,373,6,658,445,497,798
0,373,184,625,65,497,232,303,645,798,658,801,784
0,786,785,497,130,784,530,748,797,658,445,787,641
1,642,469,145,130,645,430,784,308,106,620,454,639
0,227,59,748,113,302,195,38,474,80,143,149,645
0,34,579,645,658,748,797,71,324,445,625,308,778
1,260,279,785,472,784,642,743,530,248,646,658,6
1,94,658,395,663,392,475,381,598,798,647,645,479
0,323,598,479,248,641,785,571,264,658,598,130,472
0,279,490,658,641,260,598,279,658,260,598,641,490
0,122,720,687,151,65,199,480,801,233,303,105,366
1,630,748,555,89,196,310,465,197,530,310,121,555
0,279,260,785,781,598,646,303,730,429,641,89,260
1,196,807,697,658,497,6,135,658,178,637,3,377
1,658,184,482,465,445,593,475,442,59,472,468,689
0,500,596,593,530,584,561,715,308,785,645,385,151
0,254,91,727,784,642,468,450,530,465,485,785,160
1,260,212,130,230,442,208,248,6,794,381,362,0
0,279,260,490,184,479,594,645,598,787,113,485,647
1,248,635,637,289,145,545,20,334,157,169,638,701
0,658,637,530,475,94,373,480,801,233,303,105,366
0,34,579,645,658,748,797,798,748,462,472,801,381
0,497,130,6,785,658,701,752,472,145,786,798,635
1,480,801,233,303,105,366,494,645,94,398,319,184
1,36,450,784,226,642,797,646,748,645,797,641,428
0,212,609,479,635,645,385,475,145,385,645,646,788
0,807,248,149,474,758,38,450,530,465,485,785,160
0,302,485,197,748,591,89,303,748,485,658,227,530
1,289,445,468,308,385,591,745,462,646,788,428,472
1,778,784,407,598,113,6,658,332,630,89,727,510
1,480,801,233,303,105,366,641,645,720,485,594,465
1,798,786,475,485,479,645,545,537,227,787,658,380
1,461,324,3,788,6,645,279,260,141,230,785,368
1,701,497,494,65,530,786,625,637,479,36,149,3
0,303,801,488,105,480,475,465,485,65,658,445,534
0,279,260,598,658,801,641,308,479,645,658,798,801
1,205,752,630,34,807,254,260,279,658,184,641,598
0,212,785,65,646,6,9,105,738,787,437,531,801
0,806,472,748,784,89,3,645,462,806,788,598,127
0,658,248,530,82,130,381,786,65,701,801,479,645
1,720,801,598,658,485,641,788,485,701,497,798,6
0,797,428,637,658,645,785,488,801,480,323,342,787
0,645,308,658,784,801,145,648,658,788,497,485,645
1,53,658,794,105,308,801,785,645,212,646,494,748
1,428,479,485,645,445,658,38,6,248,462,212,760
1,142,462,645,785,748,798,579,748,36,530,145,113
0,385,145,785,647,303,461,601,430,392,473,788,3
0,376,758,248,472,700,310,658,641,465,479,485,645
1,645,428,485,468,598,145,798,748,462,472,801,381
1,105,481,488,342,801,303,645,641,658,801,785,701
1,797,445,645,428,806,748,308,485,145,445,748,801
1,212,429,350,197,695,713,212,105,68,642,724,620
1,801,130,806,785,701,530,785,646,381,3,645,801
0,428,485,479,798,645,647,785,212,373,392,492,481
0,785,658,645,798,6,534,53,658,794,105,308,801
0,308,479,485,786,462,497,472,36,380,227,248,423
1,571,264,658,598,130,472,38,598,494,784,302,479
1,65,485,787,645,303,130,798,145,465,658,485,381
0,308,598,641,445,748,785,788,485,701,497,798,6
0,302,275,262,229,430,461,276,232,304,546,81,299
0,807,248,149,474,758,38,450,530,465,485,785,160
0,645,784,65,641,485,788,612,149,373,6,646,635
1,748,380,801,472,598,641,248,798,479,801,472,641
0,142,462,645,785,748,497,646,748,472,801,145,658
0,105,465,53,80,143,149,658,641,465,479,485,645
1,485,302,748,465,797,113,645,184,806,598,479,65
1,601,430,392,473,788,3,497,685,6,785,658,701
0,6,645,798,797,785,479,428,474,264,760,113,648
0,645,34,212,785,788,801,303,658,445,479,641,801
1,798,785,645,658,801,308,105,488,801,303,778,786
1,38,28,478,473,479,80,785,701,797,485,51,65
0,186,537,721,479,141,80,302,797,771,113,472,637
1,65,530,787,461,94,479,308,701,786,207,479,758
0,279,260,490,184,479,594,308,720,635,145,798,105
0,497,758,308,598,645,594,658,645,785,801,748,214
0,645,794,462,658,787,248,579,392,248,530,788,641
1,53,658,794,105,308,801,197,3,319,38,227,778
1,652,121,625,645,130,785,645,748,465,6,785,658
1,571,264,658,598,130,472,743,646,763,214,472,462
0,658,793,145,598,212,788,428,752,286,474,282,721
0,530,494,786,798,130,641,248,3,645,748,145,658
1,34,503,248,724,601,612,213,206,157,563,553,784
0,18,184,727,465,658,232,227,428,579,113,472,748
0,658,485,645,801,748,65,38,6,248,462,212,760
0,807,801,151,658,6,645,308,485,658,645,787,641
1,184,472,380,3,806,794,475,658,645,786,646,485
1,713,754,720,799,604,793,6,598,472,658,778,113
0,260,279,490,598,641,785,65,485,787,645,303,130
1,714,133,304,677,757,215,109,81,524,597,343,582
1,149,801,479,658,787,428,65,786,106,445,226,555
0,15,462,474,748,479,645,65,530,787,461,94,479
1,430,485,658,787,801,380,645,784,65,641,485,788
0,786,637,646,472,113,428,720,303,784,785,563,641
1,85,212,609,591,646,730,485,195,242,3,798,547
0,798,445,658,785,212,646,106,132,642,786,469,143
0,794,760,142,214,645,784,646,748,472,801,145,658
0,272,186,260,641,534,788,423,598,645,248,282,727
0,645,36,658,149,227,3,342,598,784,145,212,645
1,65,130,20,17,25,2,64,5,130,50,12,46
0,38,6,248,462,212,760,472,474,286,671,560,771
1,798,748,462,472,801,381,6,479,645,113,641,658
1,302,797,771,113,472,637,20,788,479,292,346,757
0,324,303,805,719,787,105,289,445,468,308,385,591
0,248,658,645,701,786,801,786,380,658,465,462,645
1,392,423,310,213,612,398,428,786,807,385,462,645
1,6,658,445,748,797,645,80,212,785,758,763,784
1,786,645,801,65,36,151,6,798,646,479,248,785
0,482,130,658,254,212,462,392,423,310,213,612,398
0,798,748,462,472,801,381,15,324,197,3,145,534
1,6,461,36,472,748,801,71,494,598,428,380,38
0,701,784,801,645,130,785,205,715,658,141,186,260
1,428,788,646,806,645,801,641,598,302,479,227,748
0,785,701,279,260,230,598,685,806,658,701,785,6
0,308,785,227,658,248,461,260,279,488,801,217,786
0,6,260,663,324,598,36,38,6,248,462,212,760
0,485,232,794,800,134,474,778,475,727,642,196,445
1,719,625,121,784,598,645,797,646,788,806,248,530
1,531,291,719,479,286,658,645,801,701,785,689,248
1,38,6,248,462,212,760,663,65,658,6,598,248
0,448,65,785,701,184,485,323,534,488,805,786,462
0,303,445,658,145,787,647,720,303,784,785,563,641
0,497,787,797,479,719,641,645,798,785,701,6,784
1,658,15,801,784,145,485,748,302,797,242,149,65
0,598,645,479,785,409,6,445,407,442,350,448,468
1,65,658,786,598,645,701,36,260,279,645,385,530
0,45,488,6,196,612,176,229,429,642,232,121,508
0,494,497,462,647,645,113,110,3,454,169,691,452
1,497,184,113,530,385,308,637,36,94,142,598,788
1,641,479,214,801,485,497,719,646,720,658,635,486
1,373,130,797,798,430,794,645,594,591,310,130,641
0,625,778,127,213,784,497,113,598,445,797,645,658
1,212,0,0,0,0,0,184,65,113,145,445,598
1,6,645,801,785,245,151,65,786,105,645,801,805
1,302,423,227,89,785,485,743,127,462,763,646,658
1,6,745,145,652,131,113,392,89,212,473,764,658
0,480,488,801,105,303,720,485,127,658,798,445,785
1,212,248,797,445,497,80,302,227,113,36,748,195
1,641,786,113,308,145,801,793,797,798,637,658,428
0,794,571,428,248,373,151,479,212,485,645,787,801
0,373,184,625,65,497,392,494,398,94,645,184,319
1,571,264,658,598,130,472,658,485,645,787,303,145
1,279,260,598,184,658,641,801,142,642,485,497,472
1,641,479,214,801,485,497,62,788,428,145,196,113
0,807,248,149,474,758,38,450,530,465,485,785,160
0,658,485,645,787,303,145,181,36,598,485,646,381
0,308,773,492,618,65,73,454,700,530,18,205,752
1,428,598,485,479,94,645,719,145,149,121,497,36
0,798,748,462,472,801,381,797,73,53,279,260,625
1,658,793,145,598,212,788,113,465,785,302,195,475
0,807,248,149,474,758,38,450,530,465,485,785,160
1,424,145,748,113,806,646,635,373,545,786,641,248
1,15,752,545,94,3,205,779,282,395,226,303,721
1,428,748,38,105,798,778,308,151,778,485,645,462
1,254,778,395,655,472,807,623,711,806,356,93,593
1,25,785,106,227,113,646,132,801,485,537,641,645
0,642,646,788,308,472,658,437,660,130,763,36,635
1,721,806,479,485,727,6,545,801,130,806,473,94
1,647,462,145,65,113,445,279,598,658,260,641,145
0,701,113,497,785,195,6,303,479,609,645,598,658
1,378,146,319,254,359,344,598,658,748,212,806,720
1,254,778,395,655,472,807,693,479,254,107,779,775
0,380,282,786,6,695,149,89,124,534,537,609,756
1,748,485,553,302,146,630,94,797,630,635,758,638
1,645,598,3,373,788,721,637,794,485,645,497,303
1,645,303,34,598,479,485,479,658,428,485,145,373
1,748,227,497,445,342,65,38,598,356,579,797,214
0,748,465,233,145,302,621,445,480,9,214,462,727
1,385,292,302,373,308,381,38,584,365,28,473,773
1,38,28,91,473,784,65,6,788,658,801,641,472
1,89,124,534,537,609,756,462,479,645,465,212,248
0,260,727,497,65,450,797,127,212,637,214,596,348
1,94,308,785,385,645,788,658,428,598,485,645,785
1,658,798,82,303,373,645,801,91,530,786,65,6
0,130,392,785,701,344,642,428,423,485,641,36,797
0,279,230,701,490,785,260,658,645,303,598,479,786
1,490,38,380,248,598,637,482,184,319,381,130,658
0,3,324,709,302,788,707,235,324,198,123,332,78
1,6,248,242,807,407,264,497,214,472,706,381,6
1,38,28,91,473,784,65,392,658,652,700,212,445
0,579,227,248,530,113,132,479,801,787,6,380,598
0,591,445,212,479,807,485,720,303,784,785,563,641
0,254,91,727,445,642,468,748,785,445,637,647,38
1,113,292,227,302,771,635,3,113,227,485,647,625
0,302,36,0,0,0,0,526,530,214,641,62,463
0,15,637,596,632,768,205,494,248,530,145,658,428
0,65,748,248,28,373,485,774,571,132,778,648,746
0,635,485,465,579,428,645,645,91,658,319,145,798
1,6,798,485,793,641,805,279,658,260,641,598,490
1,282,754,134,758,778,707,279,260,141,356,145,706
